#module	recipe	olean_sha256	olean_size	ilean_sha256	ilean_size	v2_olean_sha256	vs_v2	reason_class	cb_detail	ilean_vs_v2	backend	lean_wall_s	maxrss_kb
CKLaneA1.R5Data.C013	plain	c10bc3fea341332657d42dd1681b3318d6fb92fcb441eb82662b4152fcc3861f	7071608	f1cdd529caf2596af0cb9b14d5a82b72f98a24595e4dd081e804d2548fe8701d	11943	c10bc3fea341332657d42dd1681b3318d6fb92fcb441eb82662b4152fcc3861f	IDENTICAL	-		IDENTICAL	cluster	84.155	5113168
CKLaneA1.R5Data.C014	plain	39f778999d471a44dbda2dbb1b2c4d4928a467268700a2933a0d8feb5f605f0e	9903784	8c68571949288e3d0128d5fbb3117db60063936debb42b80a2f7b8dd5bcb1df3	7311	39f778999d471a44dbda2dbb1b2c4d4928a467268700a2933a0d8feb5f605f0e	IDENTICAL	-		IDENTICAL	cluster	139.771	5821836
CKLaneA1.R5Data.C015	plain	7c28520fb9c2bf7d11806e69f7292e3e011c7d50699f25be30472a3ebee8f6a2	11007696	8a1ca67cfbd5c448951d7893d65f3f662d27f670271397422d6d95c82d6f1e30	6021	7c28520fb9c2bf7d11806e69f7292e3e011c7d50699f25be30472a3ebee8f6a2	IDENTICAL	-		IDENTICAL	workstation	216.0	9556376
CKLaneA1.R5Data.C016	plain	a0d12fb502be7bb415807bf961525921eba1c73af28adc8d96e0fead6a0fd77e	11312528	b3b96f5729f6d4c7eba4a86f4cf26a9924da74270749f686deb4e23212571006	8022	a0d12fb502be7bb415807bf961525921eba1c73af28adc8d96e0fead6a0fd77e	IDENTICAL	-		IDENTICAL	cluster	158.755	5504788
CKLaneA1.R5Data.C017	plain	e0dea9259e55f195b0483217ebb02db10919dcb4ce0852c0d891cce6d985baf4	2940776	d9a349d4a15f47193787981b4025df64f556e7f644b7bc4b639c7f0d95db4cdb	6665	e0dea9259e55f195b0483217ebb02db10919dcb4ce0852c0d891cce6d985baf4	IDENTICAL	-		IDENTICAL	cluster	31.538	4349768
CKLaneA1.R5Final	plain	ceab0488c19e182488d4ece0be92024b337b8e771320068b6209ac7e89ce6637	69800	019405cd8e280f1c198fb1abc1ac71f276f9d27f25f4f67928b5d233d9b44fdf	9763	ceab0488c19e182488d4ece0be92024b337b8e771320068b6209ac7e89ce6637	IDENTICAL	-		IDENTICAL	workstation	19.0	6826316
CKLaneA1.R5Near	plain	120c412c2e4b00cb1301e328290a02cd0023e8180729bc43f56dced163889b8a	4859096	414626c39b5aa0a830a956714e479e598fd74100ceddb12eda034938b9051b58	13587	120c412c2e4b00cb1301e328290a02cd0023e8180729bc43f56dced163889b8a	IDENTICAL	-		IDENTICAL	workstation	211.0	6917588
CKLaneA1.R5PsiMono	plain	c4d59d0d3b1867129a769d13a5b173b2be3552ca034725f28d979fa7958b898d	2193592	7039b1ba8fdd73fe831e2ad836a1f51d2f1402e5aedf88f576145ffe763298ac	43956	c4d59d0d3b1867129a769d13a5b173b2be3552ca034725f28d979fa7958b898d	IDENTICAL	-		IDENTICAL	workstation	27.0	6936292
CKLaneA1.R5Tail	plain	03f8415990dfd3cf6f444425477b31558c72d2d46bc5edf8cd66ecae92512a10	454272	40019b128b6ee54eabf4e61f36edf487cc92cd670c46e40fc1a7967c5404b376	10946	03f8415990dfd3cf6f444425477b31558c72d2d46bc5edf8cd66ecae92512a10	IDENTICAL	-		IDENTICAL	cluster	11.016	3620320
CKLaneA2.Diag3.M00	plain	280b9e8ad331c4f3f471d01314d9609f7b1749bcee800bcb93d110d3147e980c	315752	0a7df518cdfc99cefb8f351d100afd4054c9cf711f32d089e027805ce44afb7c	25507	280b9e8ad331c4f3f471d01314d9609f7b1749bcee800bcb93d110d3147e980c	IDENTICAL	-		IDENTICAL	cluster	105.235	3100580
CKLaneA2.Diag3.M01	plain	42d8a31abb71c0959f492980e8b6a3475cd0c8d84443ba7b3ee975883f9a7fe2	318880	148d5ba595fb6c9178a5b3c92bef5de833045b238555d242a2a01727ea0ee0f1	25606	42d8a31abb71c0959f492980e8b6a3475cd0c8d84443ba7b3ee975883f9a7fe2	IDENTICAL	-		IDENTICAL	cluster	107.242	3030172
CKLaneA2.Diag3.M02	plain	e2ee3beb845c2eb13d9005a05687ea1f97abac015bc2905118b71cffecd4be94	284440	eeccbd19e2eff6a433e1543ab7466978503ffc3cfc09cb3fe9384f9ecaf92b7f	22424	e2ee3beb845c2eb13d9005a05687ea1f97abac015bc2905118b71cffecd4be94	IDENTICAL	-		IDENTICAL	cluster	94.685	3026708
CKLaneA2.Diag3.M03	plain	251ff1778cc2d79459241385e3109eeddda92dbfebc6cebb1bf3db0a31cb835c	239120	f4dc6c59cb28b593d855924d0ce94988bd602266c84e145394fff50be5403f86	17931	251ff1778cc2d79459241385e3109eeddda92dbfebc6cebb1bf3db0a31cb835c	IDENTICAL	-		IDENTICAL	cluster	76.166	2826532
CKLaneA2.Diag3.M04	plain	afcb205ef7f8c2e123e0bb204ec826fff272b9195af857af3622161435f47419	318872	c202b6deb008ff34c388c831163ab4a53d96666b1a6187a7401bfe47753fb3ba	26130	afcb205ef7f8c2e123e0bb204ec826fff272b9195af857af3622161435f47419	IDENTICAL	-		IDENTICAL	cluster	108.742	3064224
CKLaneA2.Diag3.M05	plain	4e78f1ec186cb54f44f82b5d7f43f84cf98f40750c5e064dc765bb600bc0a550	314760	5f2707f4d41bf902dd98d19e5288fb9d9d9bede2d575fd9bbe7a89dfe32bc953	26130	4e78f1ec186cb54f44f82b5d7f43f84cf98f40750c5e064dc765bb600bc0a550	IDENTICAL	-		IDENTICAL	cluster	103.841	3135100
CKLaneA2.Diag3.M06	plain	6c748fb03d4ca016fcae131d4fad4eafdc88781f8e635df19e7abbf8e2daf71b	318032	74c1982ced3464c86c7ed05978c1aac651326ce178e67161ffe052eb8096a1c5	26130	6c748fb03d4ca016fcae131d4fad4eafdc88781f8e635df19e7abbf8e2daf71b	IDENTICAL	-		IDENTICAL	cluster	110.797	3140736
CKLaneA2.Diag3.M07	plain	5712abf67f0c697c004a9ddfe232c4fd595d86304008789683504a95a5c36a48	359544	82e3b87b3cc97bd13bdb7b7109a4083f0727ca0ee1ccbf42fc31f8a0f08800ea	29556	5712abf67f0c697c004a9ddfe232c4fd595d86304008789683504a95a5c36a48	IDENTICAL	-		IDENTICAL	cluster	130.333	3167488
CKLaneA2.Diag3.M08	plain	504633442ed769be85e8b8be82d840846df4afd366d1c2206fb78e2bcda07389	314040	de0e51aa8ae6585f01083c1f6822a63e1d24f3710c948a95722e8ce4cddf4905	26130	504633442ed769be85e8b8be82d840846df4afd366d1c2206fb78e2bcda07389	IDENTICAL	-		IDENTICAL	cluster	117.305	3148740
CKLaneA2.Diag3.M09	plain	552bdb3822e1f24b92a705249b4bc52ecc8f006d708afe4e77fe3b2db44d09f2	318304	886b9985f287b2195720e10ae063a260bf4a4b0feec13f3ab58902341bb9c49f	26130	552bdb3822e1f24b92a705249b4bc52ecc8f006d708afe4e77fe3b2db44d09f2	IDENTICAL	-		IDENTICAL	cluster	113.778	3135648
CKLaneA2.Diag3.M10	plain	7acdb9eb9dc3f3811fd2834cf1d1f8f7193d8a63920fea6d02e558bb0ae8a89a	430152	db12cf0d10d7fc9f6e63e2d9324d6b7e6dc97ca0711cdcb4a0a2d3f5a4908565	36348	7acdb9eb9dc3f3811fd2834cf1d1f8f7193d8a63920fea6d02e558bb0ae8a89a	IDENTICAL	-		IDENTICAL	cluster	161.522	3418120
CKLaneA2.Diag3.M11	plain	5f4faa6b7f1ebb69874ed5ada2befb17b949f10c12051feb8d1cb30c33f16921	314040	7624ea11ca63400e1f3c445f2029c538b7019c635dc71e96650618c65924bdeb	26130	5f4faa6b7f1ebb69874ed5ada2befb17b949f10c12051feb8d1cb30c33f16921	IDENTICAL	-		IDENTICAL	cluster	104.28	3157580
CKLaneA2.Diag3.M12	plain	f3884478d353c11ee430b830b4ae8d03d5fa2cf4f7cbfd8f2f85ed3c09f72272	318136	6514c7ff14ca4d861df95102ac757cbd4d2a59d1138c7a72672fa7b624cc752d	26130	f3884478d353c11ee430b830b4ae8d03d5fa2cf4f7cbfd8f2f85ed3c09f72272	IDENTICAL	-		IDENTICAL	cluster	124.391	3043408
CKLaneA2.Diag3.M13	plain	0e8d66e3c7ae1d542cb619dc70ece5fdfccbf872d93f0f1c2d690e636bc096f4	318472	ab5c479810337b6c3f9512b6ab4cfe728bde8f436593bf770d3c781b7daf389b	26130	0e8d66e3c7ae1d542cb619dc70ece5fdfccbf872d93f0f1c2d690e636bc096f4	IDENTICAL	-		IDENTICAL	cluster	150.856	3096480
CKLaneA2.Diag3.M14	plain	c6bc77fda6e15f9e110c0cc10326addb216c7c3b5d0c68fcadb9f1dd8d6a3950	215016	c2843d5d3b588d8b1c39cd3fa0e69c1106e1874c75b4e27ffff473cd5bd7b786	16380	c6bc77fda6e15f9e110c0cc10326addb216c7c3b5d0c68fcadb9f1dd8d6a3950	IDENTICAL	-		IDENTICAL	cluster	73.207	2675272
CKLaneA2.Diag3.M15	plain	2918c458f2a50cadc398672b53ba51f93e54e56f4f8ad8070b478481d8d81c58	400056	df15dd80521a10c06fe8db3a9344c0a46dfd6eecdb5538906782818a9ac852c1	29562	2918c458f2a50cadc398672b53ba51f93e54e56f4f8ad8070b478481d8d81c58	IDENTICAL	-		IDENTICAL	cluster	115.311	3111156
CKLaneA2.Diag3.M16	plain	7223787e8cd5b68eca34a294ff6c7a18e8c4cc3bc93528c579dc4edc160374c8	211808	743b8db89b6935b7d96ccde966ef6ee64114b7be96959c518cf4b66b20cdb4ce	14567	7223787e8cd5b68eca34a294ff6c7a18e8c4cc3bc93528c579dc4edc160374c8	IDENTICAL	-		IDENTICAL	cluster	74.283	2640768
CKLaneA2.Diag3.M17	plain	3461dd2529e34f30ec80a0041e88aae40bd08f62aa06883c1af23ddfca3d38c7	454920	39bf6854a7de188c81fe2746c46f890ca159e52c2a6df9fdcd4c5f40c0f11f37	32989	3461dd2529e34f30ec80a0041e88aae40bd08f62aa06883c1af23ddfca3d38c7	IDENTICAL	-		IDENTICAL	cluster	142.368	3315788
CKLaneA2.Diag3.M18	plain	c220b94d7a399bca8a58700ed3471899ee37f1c9804ee8d68d5e82469d2cd205	445328	6ef1c329f3017b0cf5a7d50004c49cb7dd83cdfd520fb7ddf9d45a109b17b2a5	32983	c220b94d7a399bca8a58700ed3471899ee37f1c9804ee8d68d5e82469d2cd205	IDENTICAL	-		IDENTICAL	cluster	149.445	3391696
CKLaneA2.Diag3.M19	plain	1d1ee5076bc26dc5f3de50b11765952de1022674577738d986ec38ae77f4472f	254504	4798f1eb731b26483572465f74057af4f3a2435a9c510eb36247665607e659af	17812	1d1ee5076bc26dc5f3de50b11765952de1022674577738d986ec38ae77f4472f	IDENTICAL	-		IDENTICAL	cluster	92.827	2755932
CKLaneA2.Diag3.M20	plain	a76f0f5049f393838033b6ee15ac385ab918446923e990fb04343be0a142a35e	493920	bec7250fca59b14cf2933a9152615404dfb91f792da13c4c8246f1eed7d167dc	36398	a76f0f5049f393838033b6ee15ac385ab918446923e990fb04343be0a142a35e	IDENTICAL	-		IDENTICAL	cluster	187.449	3397396
CKLaneA2.Diag3.M21	plain	16bc4048134ef049ab290d1d8add8f8261ee04ffd0bf09c99d25573de11077d7	216832	83859d5540bbfb61323919bec861c51ee17170cbc0e69258cc2337c7f29f47b3	14563	16bc4048134ef049ab290d1d8add8f8261ee04ffd0bf09c99d25573de11077d7	IDENTICAL	-		IDENTICAL	cluster	63.152	2619692
CKLaneA2.Diag3.M22	plain	182ff1c40ef5ddc9c0788840c5e9b9a94111e3ec6aff9cc55db650c7388f49f9	452296	ee80596e38f9c2a7b1076334ebe12528e00daebe924601b6c8dc59dd0f1a55b1	32982	182ff1c40ef5ddc9c0788840c5e9b9a94111e3ec6aff9cc55db650c7388f49f9	IDENTICAL	-		IDENTICAL	cluster	181.456	3296948
CKLaneA2.Diag3.M23	plain	71760a7ea4ab5a083f908bb434dc6a7a73eba4fe598288c4517f982cf3481891	238112	c7f44950405ef898a01e3fcfd21a55ebde22c1da3fd7d6207d21ea46ad8870a6	16189	71760a7ea4ab5a083f908bb434dc6a7a73eba4fe598288c4517f982cf3481891	IDENTICAL	-		IDENTICAL	cluster	67.163	2786672
CKLaneA2.Diag3.M24	plain	cb5a159bb3a83e6f25a0cbeeceae0f7aab2f1dea94b0029aa3c1d358c6680c1b	473000	7d40706d02f993175669d5315cd76ce8ba125f28ff7a3bddc72814a7fa0fbeda	34698	cb5a159bb3a83e6f25a0cbeeceae0f7aab2f1dea94b0029aa3c1d358c6680c1b	IDENTICAL	-		IDENTICAL	cluster	194.483	3357984
CKLaneA2.Diag4.M00	plain	fea3aa7473ae4d2f709d10fbc068b07ac1ae481fedb4bf81203fb488a86ee5bf	302400	6b1357f7ee5318caf850061c9122f62bfc7a7ca0f4274aa3d1d4e8d7e20f2336	20570	fea3aa7473ae4d2f709d10fbc068b07ac1ae481fedb4bf81203fb488a86ee5bf	IDENTICAL	-		IDENTICAL	cluster	86.219	2793320
CKLaneA2.Diag4.M01	plain	da67697305e3592f6f07f145588024fbd41c0dbf9cdbe7b8d5376413b50a751c	302048	0265294fad12633532368dcb01e7e8d1060521decf7a60fdb8188174f0589f5f	20654	da67697305e3592f6f07f145588024fbd41c0dbf9cdbe7b8d5376413b50a751c	IDENTICAL	-		IDENTICAL	cluster	92.238	2919392
CKLaneA2.Diag4.M02	plain	4f7ceb181551856a99ed4be6a1c993c148707bd0fe4c6f7fbd173f3efcb4faf1	302352	2800e2f037d179d54b8d1671d7890a9d40516ad33ebc16a1f837f24ed578ccbe	20656	4f7ceb181551856a99ed4be6a1c993c148707bd0fe4c6f7fbd173f3efcb4faf1	IDENTICAL	-		IDENTICAL	cluster	92.234	2936340
CKLaneA2.Diag4.M03	plain	1a0542a9700c680c617491b0bd8ab6cc604677f1f199b3fafdc169d1e5108d2e	323608	4e32e4bed7348c31a57c34b3eb1b100be118198cbe650eefecb6436c00a5e451	22403	1a0542a9700c680c617491b0bd8ab6cc604677f1f199b3fafdc169d1e5108d2e	IDENTICAL	-		IDENTICAL	cluster	101.249	3023108
CKLaneA2.Diag4.M04	plain	6a4e032eec03af7bcb66729f8471b98e1c1e62d94aa3d81aaf4209209deab7f7	324184	010f8db3815ffabc766a0786a3d24f9875343a2992875561b185ea07bcb4bdc4	22701	6a4e032eec03af7bcb66729f8471b98e1c1e62d94aa3d81aaf4209209deab7f7	IDENTICAL	-		IDENTICAL	cluster	98.765	2882464
CKLaneA2.Diag4.M05	plain	c3a01f0643d710b653fd8c1b841dd5100762aea28dd2e2b7fe0f415ef4f3ee06	324392	497a25cda2d5404836043f6a6d7044fc61563550d998c3355024885f5e26ae65	22702	c3a01f0643d710b653fd8c1b841dd5100762aea28dd2e2b7fe0f415ef4f3ee06	IDENTICAL	-		IDENTICAL	cluster	95.726	2937040
CKLaneA2.Diag4.M06	plain	fcc668a5aa03b7ddb633384281c62e90c21bb479ea143b549a538a8147c7ec19	343880	bc533c5564d0aea8e0a14e1b369a1efddbe22d4d5fa3a459f2b1de95c0e6d36a	24339	fcc668a5aa03b7ddb633384281c62e90c21bb479ea143b549a538a8147c7ec19	IDENTICAL	-		IDENTICAL	cluster	107.283	3029328
CKLaneA2.Diag4.M07	plain	7c3b4aa7dfaed80831a2962413f8797fa882e9faa9900b09e41de76c9f864b12	346560	656e9f4d42f905233cbad3f15b8603d8697c78f3970d1116ee42a4be5f981315	24332	7c3b4aa7dfaed80831a2962413f8797fa882e9faa9900b09e41de76c9f864b12	IDENTICAL	-		IDENTICAL	cluster	93.298	2985184
CKLaneA2.Diag4.M08	plain	e1cd402b8a89640877913355bde18ee8afa7ed5bbc7860e3f65c24d00693162f	364680	456cc67a1d9bd99eb723edaba47cc6f36b6f446c1e86e43b49233e8239a0fc4b	25962	e1cd402b8a89640877913355bde18ee8afa7ed5bbc7860e3f65c24d00693162f	IDENTICAL	-		IDENTICAL	cluster	119.879	3072404
CKLaneA2.Diag4.M09	plain	9accc408f53dac8ec77c0c1314504b755b91a84bde4127bae402571f62238583	366712	d5dd9209e65e8a725df62f7774acba9762d70ba3c42a99a1a8d69848455da966	25965	9accc408f53dac8ec77c0c1314504b755b91a84bde4127bae402571f62238583	IDENTICAL	-		IDENTICAL	cluster	101.226	3050720
CKLaneA2.Diag4.M10	plain	25b45bb2e01782a4b76f1aef6e83e9d52fbf5dd46dfcf209851525200b913d19	389016	be1bb846ef797aba24583e1687a033f7e572bd0a5e58ddae8f487fd691c1413b	27665	25b45bb2e01782a4b76f1aef6e83e9d52fbf5dd46dfcf209851525200b913d19	IDENTICAL	-		IDENTICAL	cluster	109.797	3116592
CKLaneA2.Diag4.M11	plain	8d84259232149ee508a1ba990ee13b7783e54944dd2e1c649fd04188117d95d9	384832	2e98b8649dca101d6a40f75dc0abba0ebe869c649e48585ec34cca62307b6fdc	27691	8d84259232149ee508a1ba990ee13b7783e54944dd2e1c649fd04188117d95d9	IDENTICAL	-		IDENTICAL	cluster	147.841	3081180
CKLaneA2.Diag4.M12	plain	184b55f74fb256a56c5547016d94c06059239e8def53ac6aa0c1c3b0e1113207	323776	94ca51c8a0bc2fdedb0491beb89dca37a73f7dd39ee88d612e73db35b11c8245	22705	184b55f74fb256a56c5547016d94c06059239e8def53ac6aa0c1c3b0e1113207	IDENTICAL	-		IDENTICAL	cluster	94.222	2909788
CKLaneA2.Diag4.M13	plain	efd195260151f81b1402e60f46a120764e9af3dbe850d3f1b90f0241af07dd79	320856	b6cda3af165b3ced178a2602301fbf7b550580729826395000cf5ca70e64fd81	22713	efd195260151f81b1402e60f46a120764e9af3dbe850d3f1b90f0241af07dd79	IDENTICAL	-		IDENTICAL	cluster	97.76	2923616
CKLaneA2.Diag4.M14	plain	934d529000b198985c826b49839854d260e678d6d85d42ec8ef6fc0410fd97e9	324632	90e38b35b60fa112888467d993073415cc53e4fafeab12ab1dc743de622934d5	22719	934d529000b198985c826b49839854d260e678d6d85d42ec8ef6fc0410fd97e9	IDENTICAL	-		IDENTICAL	cluster	122.772	2862964
CKLaneA2.Diag4.M15	plain	c5596655895b35db29dac36cf0f5c7f57f220da0fe5982ea101869403865054c	343368	6799584028311b0e1f1a1f6ffe3804f3a07bd5a9171677744598f0aa3023c5c1	24345	c5596655895b35db29dac36cf0f5c7f57f220da0fe5982ea101869403865054c	IDENTICAL	-		IDENTICAL	cluster	113.342	3057720
CKLaneA2.Diag4.M16	plain	60e34dc0542054de51784396ba712d581705799a2cfe3a98334181caa613a806	342304	e4aa06f4dffb3ca35e65021aad0bb7c305c694e3d00ac2fac24b301569f47a5d	24342	60e34dc0542054de51784396ba712d581705799a2cfe3a98334181caa613a806	IDENTICAL	-		IDENTICAL	cluster	110.27	3016532
CKLaneA2.Diag4.M17	plain	ac7c86dc21c33fc3a968c6b4480c738ec9b3e24a7a2a5389a05b3511e7fedb53	342024	a24e3c8f9ed79cbdf2083523af03e86b7bf821290df82e295d649074e778e2ae	24338	ac7c86dc21c33fc3a968c6b4480c738ec9b3e24a7a2a5389a05b3511e7fedb53	IDENTICAL	-		IDENTICAL	cluster	98.704	3044780
CKLaneA2.Diag4.M18	plain	52c417db07bf88b00f10884ce5063f9ac78b8e6dfb91e79faa77a86c6aadd451	366848	3251db79a4869d49180c4231c0a09aa72b2a9985f67a24790a2a8ee1bb2468bd	25973	52c417db07bf88b00f10884ce5063f9ac78b8e6dfb91e79faa77a86c6aadd451	IDENTICAL	-		IDENTICAL	cluster	110.256	3143704
CKLaneA2.Diag4.M19	plain	294c2df994ebf37f5ab02779afb19b068333695110a03232bf7247f66cb54100	366712	085e7e1a9ca87c40f215cd6976992b505cb38e5bc01a2d682a73dad8cbb2ce5c	25975	294c2df994ebf37f5ab02779afb19b068333695110a03232bf7247f66cb54100	IDENTICAL	-		IDENTICAL	cluster	110.76	3121660
CKLaneA2.Diag4.M20	plain	d2ac82b907aba25aa8f55c421a682ee5084a00e9b8e28bc1c3d5564e0975f4ad	366640	53883db829049eed657e5fe5d80445ea9d45d5f8c7fc3c70445d0c8a7c446ae9	25951	d2ac82b907aba25aa8f55c421a682ee5084a00e9b8e28bc1c3d5564e0975f4ad	IDENTICAL	-		IDENTICAL	cluster	110.264	3031676
CKLaneA2.Diag4.M21	plain	60d7bbfb68f8e3c668a83d856474757fd10abef0bfef455d792166943d9a2205	384104	2056f02b9b4ded17f639ec3f58e5ce51febb2c76b9006f96b4e9f9d0265d2d64	27656	60d7bbfb68f8e3c668a83d856474757fd10abef0bfef455d792166943d9a2205	IDENTICAL	-		IDENTICAL	cluster	116.785	3159584
CKLaneA2.Diag4.M22	plain	1cef6e851c4841b88d7ee67d74e1d3e8918bb75b0e3189d780822b270874d376	322640	4db35823042ff974bdc6f32e19b7f83f1ed8f3b78fe7ff7bd7fab63fed1bc912	22703	1cef6e851c4841b88d7ee67d74e1d3e8918bb75b0e3189d780822b270874d376	IDENTICAL	-		IDENTICAL	cluster	91.683	2836624
CKLaneA2.Diag4.M23	plain	1ac53f7dfbf635ede33b0327f29b47395600fa36196bc0b97a6a0360c9533b32	343160	23cfcbed8b2c2da0f27d065be424bb697337fa49679a249a12f8dd9d1772c268	24325	1ac53f7dfbf635ede33b0327f29b47395600fa36196bc0b97a6a0360c9533b32	IDENTICAL	-		IDENTICAL	cluster	98.704	3071060
CKLaneA2.Diag4.M24	plain	fbe48ed3300409220dcd6777df604cccf4610e1f32755cb537d2894737de811f	344232	2e741e70670de5a8ba084d2ea84621320fba2a35197378a5ba94a704c8c8cee5	24328	fbe48ed3300409220dcd6777df604cccf4610e1f32755cb537d2894737de811f	IDENTICAL	-		IDENTICAL	cluster	98.705	2983220
CKLaneA2.Diag4.M25	plain	935d1b762928c62d76a0bf1bb3e3bd62e234c07e8ffa4470e1949b10f41dce62	342024	63df50a0488206db3f254d0410c9695be87bdffe37030ff10fd47277bc7bcf2a	24338	935d1b762928c62d76a0bf1bb3e3bd62e234c07e8ffa4470e1949b10f41dce62	IDENTICAL	-		IDENTICAL	cluster	108.738	2946384
CKLaneA2.Diag4.M26	plain	b9697c39fa7e3eae55d80a88cc8cadf1582c8747554d43e79be4c9d81337cca2	365336	9b6e304c2c6db0cb2a7759a0495df255eb5f9c8719548e50c88ff918d07d39ea	25945	b9697c39fa7e3eae55d80a88cc8cadf1582c8747554d43e79be4c9d81337cca2	IDENTICAL	-		IDENTICAL	cluster	122.781	3017512
CKLaneA2.Diag4.M27	plain	c9866dc70e0ffeeb4c1cd95eb49ec1a7b009b2ad10ab4ff3fe576c5e12f62f65	365616	315cf7f00cffaa892fe6fd8cd388ee8d7e6053703a952e5b727b3f5717fb8f3e	25944	c9866dc70e0ffeeb4c1cd95eb49ec1a7b009b2ad10ab4ff3fe576c5e12f62f65	IDENTICAL	-		IDENTICAL	cluster	126.291	3002820
CKLaneA2.Diag4.M28	plain	4828374f3db61b9776a773ff3f380508ebce26ba19acb4948aa827aa437ae645	366712	7ea1d44fdbd66cfbfc7af7309064b7570897506017aedd43a87c7573ac4ab2f1	25954	4828374f3db61b9776a773ff3f380508ebce26ba19acb4948aa827aa437ae645	IDENTICAL	-		IDENTICAL	cluster	120.771	3020868
CKLaneA2.Diag4.M29	plain	2d033aecf4fda713bb9ca3723d57286e5e858be8e2aafeaf44c99709eb5e5ca1	385760	eb386573a28a53c2f11339fea26c1a48b1cf8353d905a0abf6d95d72a8847896	27684	2d033aecf4fda713bb9ca3723d57286e5e858be8e2aafeaf44c99709eb5e5ca1	IDENTICAL	-		IDENTICAL	cluster	128.853	3075576
CKLaneA2.Diag4.M30	plain	d5553a7da4dda5360595227bcc51c7208c92a7c765ef77c81bfe987387dc2b86	384272	9139e0429a8498ee6f765bf487a5b5e9d8a63a9c873ef08d2f70bfee0790d3a1	27672	d5553a7da4dda5360595227bcc51c7208c92a7c765ef77c81bfe987387dc2b86	IDENTICAL	-		IDENTICAL	cluster	127.354	3007788
CKLaneA2.Diag4.M31	plain	3f80c6f6651b6a4b238b7b499e962d1005e81ad3aea8a814940129fcb645313f	410592	6965869ca0043821cd64b67a429ba26d5da9f72b3419ffe99c87e30a8e40fcfe	29366	3f80c6f6651b6a4b238b7b499e962d1005e81ad3aea8a814940129fcb645313f	IDENTICAL	-		IDENTICAL	cluster	135.415	3149972
CKLaneA2.Diag4.M32	plain	3ac5ace1e9b0db075bfde6dc5e3308a4e8a0462b57fd5249cc1e947c110d4428	405648	0bf1962dd1714863251c7da726edf5dc3f3a25bd65fb9ee54f59fbe14959f21c	29609	3ac5ace1e9b0db075bfde6dc5e3308a4e8a0462b57fd5249cc1e947c110d4428	IDENTICAL	-		IDENTICAL	cluster	136.918	3094908
CKLaneA2.Diag4.M33	plain	d11b274ab9e08513230115393038e165f6c69341d9de9fa05efeaefa1684b01b	408624	0c7a6c3e675abff401b48a66797785f4423191133ee3f4fd61b2322f103c4b4f	29994	d11b274ab9e08513230115393038e165f6c69341d9de9fa05efeaefa1684b01b	IDENTICAL	-		IDENTICAL	cluster	122.286	3219040
CKLaneA2.Diag4.M34	plain	f953b7938d05c4412fb1c96af9098525b0ff5f9a6f6a41f8284152329689429a	366656	414c6d7ef8ee5975130b810bce79685db08fea4907ff1ac0e720e42cacd87fb1	26486	f953b7938d05c4412fb1c96af9098525b0ff5f9a6f6a41f8284152329689429a	IDENTICAL	-		IDENTICAL	cluster	108.792	3029640
CKLaneA2.Diag4.M35	plain	5704e36b15ed6f0ad8fd5d964357b9e77f86c603ccf78a7157a3e9d8c5dd2d9d	386928	398559d22b5ad9a3089e9ba2f7d5dcd74b81328e7fd592e4e27d03c37d951336	28251	5704e36b15ed6f0ad8fd5d964357b9e77f86c603ccf78a7157a3e9d8c5dd2d9d	IDENTICAL	-		IDENTICAL	cluster	114.774	3163452
CKLaneA2.Diag4.M36	plain	582ecb0f88534df9434a0aa5d01ee9d5dae0fdcb30b8de7579291c8e9068ecc5	388880	03d8f4970b11d5f584a0099b3a878e948044fc914d8646cdf5429b4e67e2f176	28257	582ecb0f88534df9434a0aa5d01ee9d5dae0fdcb30b8de7579291c8e9068ecc5	IDENTICAL	-		IDENTICAL	cluster	115.78	3124124
CKLaneA2.Diag4.M37	plain	c5c7c6a4e2bde3ddd03df430322320137623e0c42a7bd66babcb6bcf0d60add4	386816	76fb1fc086a71988e6f6cb53eae447940399daf4264fe40d4c83be11c5b1f27f	28259	c5c7c6a4e2bde3ddd03df430322320137623e0c42a7bd66babcb6bcf0d60add4	IDENTICAL	-		IDENTICAL	cluster	114.776	3109608
CKLaneA2.Diag4.M38	plain	64d06bf96ebd5611a9945466fbe2223f983c41d98ce443f9e4271a75ae706551	409320	6db37d4cf1f09b669c218a790fc6fe376eae23e6475d3ee14708d36e66faafb4	30022	64d06bf96ebd5611a9945466fbe2223f983c41d98ce443f9e4271a75ae706551	IDENTICAL	-		IDENTICAL	cluster	123.775	3276984
CKLaneA2.Diag4.M39	plain	03f4ed2fdbe08894ac94210dac6a0427093ef2265034a9c957bb220026f2e5d1	408824	411ccf94ccbf146388a64431fcb26041341b6f8b6e23f0c4a88a2618d75e0656	30005	03f4ed2fdbe08894ac94210dac6a0427093ef2265034a9c957bb220026f2e5d1	IDENTICAL	-		IDENTICAL	cluster	122.788	3191648
CKLaneA2.Diag4.M40	plain	2a99221fbed0c48452b139e4c0954b6c3ea081f56f789bcace905c8a68711ff6	405976	4df2daa0e089005cec489768c5984f9a9c79fc77e5fcc72e71f4813a391defb0	29973	2a99221fbed0c48452b139e4c0954b6c3ea081f56f789bcace905c8a68711ff6	IDENTICAL	-		IDENTICAL	cluster	122.285	3123760
